age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
30;3;3;2;2;2424;2;2;3;12;nov;110;1;279;1;3;1
51;4;1;4;2;346;2;2;3;12;nov;134;2;192;3;3;1
32;4;1;4;2;1331;2;2;3;12;nov;126;1;92;5;3;1
54;2;1;2;2;2206;2;2;3;12;nov;104;1;99;2;2;1
82;10;2;4;2;0;2;2;2;12;nov;226;1;-1;0;1;1
47;4;1;4;2;4693;2;1;3;12;nov;89;1;97;3;4;1
48;8;1;2;2;1230;1;2;3;12;nov;169;1;196;2;4;1
61;10;1;3;2;1720;2;2;3;12;nov;150;1;463;5;3;2
77;10;2;2;2;3417;2;2;3;12;nov;134;1;-1;0;1;1
36;6;1;2;2;2971;2;2;3;12;nov;247;1;97;8;3;1
72;10;1;3;2;3232;2;2;3;12;nov;771;2;-1;0;1;2
75;10;1;2;2;324;2;2;2;12;nov;124;2;91;4;2;2
33;1;3;4;2;280;2;2;3;12;nov;189;2;-1;0;1;2
38;1;1;2;2;1767;1;2;3;12;nov;893;7;-1;0;1;1
27;7;3;4;2;5291;2;2;3;12;nov;192;2;92;2;3;1
39;7;3;1;2;64;2;2;3;12;nov;366;2;98;1;3;2
43;12;3;2;2;3403;1;2;3;12;nov;707;2;97;2;4;1
33;11;1;2;2;133;2;2;3;12;nov;627;2;192;1;4;1
27;1;3;2;2;4745;2;2;2;12;nov;411;4;192;1;2;1
50;1;1;2;2;3608;1;2;3;13;nov;176;2;197;2;4;1
50;11;2;1;2;2794;2;2;3;13;nov;350;5;93;2;4;2
43;3;2;2;2;1854;2;2;3;13;nov;131;2;197;1;4;2
64;10;1;2;2;2031;2;2;3;13;nov;202;5;-1;0;1;2
45;8;1;1;2;1529;1;2;3;13;nov;181;1;197;1;4;1
76;10;1;3;2;3324;2;2;3;13;nov;122;1;92;3;4;1
63;4;1;4;2;5112;2;2;2;13;nov;2184;2;95;3;3;1
81;10;1;3;2;5220;2;2;2;13;nov;135;1;94;2;2;1
77;10;1;3;2;2590;2;2;2;13;nov;212;3;277;12;3;1
71;10;1;3;2;2600;2;2;3;13;nov;186;2;98;1;4;1
46;4;1;4;2;2671;2;2;3;13;nov;180;3;91;4;4;2
39;1;1;2;2;260;1;2;3;13;nov;226;1;94;4;4;1
38;6;1;4;2;1438;2;2;3;13;nov;122;5;-1;0;1;2
75;10;2;2;2;2199;2;2;2;13;nov;137;1;-1;0;1;2
37;1;3;2;2;115;2;2;3;13;nov;122;4;101;5;3;2
18;7;3;3;2;608;2;2;3;13;nov;210;1;93;1;4;1
58;12;2;2;2;462;2;2;3;13;nov;495;1;93;1;4;1
61;4;1;2;2;1471;2;2;3;13;nov;632;1;93;2;3;2
44;11;2;2;2;14;2;2;3;13;nov;167;1;92;1;4;1
67;10;1;2;2;1146;2;2;3;13;nov;259;1;92;2;3;1
61;10;1;3;2;2863;2;2;3;13;nov;264;1;-1;0;1;2
31;12;3;2;2;181;2;2;3;13;nov;239;2;93;2;4;1
61;10;1;2;2;3114;2;2;3;13;nov;381;1;-1;0;1;1
36;11;3;2;2;376;2;2;3;13;nov;193;1;92;1;4;1
56;10;1;3;2;9367;2;2;2;13;nov;271;2;92;4;4;1
74;10;1;3;2;0;2;2;2;13;nov;332;2;92;2;4;2
62;10;2;4;2;0;2;2;3;13;nov;227;2;-1;0;1;1
33;4;1;4;2;271;1;2;3;13;nov;182;2;91;2;4;1
24;7;3;2;2;382;2;2;3;13;nov;256;2;92;3;3;1
33;4;3;4;2;2465;2;2;3;16;nov;139;2;95;1;4;2
34;4;1;4;2;2599;2;2;3;16;nov;95;1;200;2;4;2
33;1;1;2;2;920;2;2;3;16;nov;130;1;95;2;3;1
34;8;3;1;2;129;1;1;3;16;nov;295;1;200;2;4;1
58;1;1;2;2;169;2;2;3;16;nov;301;1;94;3;3;1
61;10;1;1;2;209;2;2;3;16;nov;1011;1;94;4;4;2
37;4;1;4;2;1276;2;2;3;16;nov;146;1;94;2;4;1
64;10;1;1;2;679;2;2;2;16;nov;167;1;-1;0;1;1
27;8;3;2;2;535;2;2;3;16;nov;183;1;94;1;4;1
37;4;1;4;2;2987;1;2;2;16;nov;135;8;96;1;4;2
31;1;3;2;2;270;2;2;3;16;nov;176;1;200;2;4;2
25;11;3;2;2;5695;2;2;3;16;nov;124;1;-1;0;1;2
41;3;2;3;2;487;2;2;3;16;nov;163;1;200;1;3;2
22;7;3;2;2;1925;2;2;3;16;nov;84;1;196;1;3;2
22;7;3;1;2;410;2;2;3;16;nov;365;1;-1;0;1;2
57;1;1;2;2;367;2;2;2;16;nov;107;2;-1;0;1;2
63;4;1;4;2;3115;2;2;3;16;nov;432;5;-1;0;1;1
34;7;3;1;2;86;2;2;3;16;nov;244;2;178;1;3;2
33;4;1;4;2;71;2;2;3;16;nov;136;1;287;1;3;2
42;9;1;4;2;10072;2;2;3;16;nov;137;3;208;1;3;2
26;7;3;2;2;203;2;2;3;16;nov;104;1;196;1;3;2
23;7;3;2;2;1234;2;2;3;16;nov;250;1;-1;0;1;1
54;11;1;2;2;0;2;2;2;16;nov;986;1;94;8;3;2
63;6;1;4;2;2707;2;2;2;16;nov;57;4;-1;0;1;2
37;11;3;4;2;197;2;2;3;16;nov;175;1;200;1;4;1
33;9;1;4;2;263;2;2;3;16;nov;79;4;94;3;3;2
43;4;1;4;2;3186;2;2;3;16;nov;380;1;88;1;3;1
62;11;1;2;2;135;1;2;2;16;nov;446;13;96;1;2;2
49;11;2;2;2;972;2;2;3;16;nov;104;3;175;2;3;2
21;7;3;2;2;347;2;2;3;16;nov;77;1;-1;0;1;2
56;4;1;3;2;870;2;2;3;16;nov;257;1;-1;0;1;1
35;11;1;4;2;3160;1;2;3;16;nov;445;2;95;1;3;1
30;1;1;4;2;42;1;1;3;16;nov;75;1;-1;0;1;2
47;4;1;4;2;999;2;2;3;16;nov;111;1;94;1;2;2
24;8;1;2;2;272;2;2;3;16;nov;105;2;94;2;4;1
33;8;1;3;2;195;2;2;3;16;nov;984;5;-1;0;1;1
31;7;3;1;2;376;2;2;3;16;nov;202;1;96;2;2;2
75;10;1;4;2;6027;2;2;3;16;nov;1248;2;94;2;3;1
40;1;1;4;2;764;1;2;1;17;nov;85;1;-1;0;1;1
62;10;1;2;2;298;2;2;3;17;nov;709;2;-1;0;1;1
63;10;1;2;2;708;2;2;3;17;nov;168;2;-1;0;1;2
52;4;1;4;2;583;2;2;3;17;nov;209;1;91;2;3;1
62;4;1;4;2;10373;2;2;3;17;nov;140;3;97;3;3;2
57;5;2;3;2;8278;2;2;3;17;nov;408;3;-1;0;1;2
55;11;2;4;2;0;2;2;3;17;nov;134;2;91;1;4;1
71;10;1;2;2;5715;2;2;3;17;nov;747;2;-1;0;1;1
59;9;1;4;2;2013;2;2;3;17;nov;409;2;-1;0;1;1
78;10;1;4;2;1204;2;2;2;17;nov;135;1;-1;0;1;1
35;11;1;2;2;4922;1;2;3;17;nov;393;4;201;17;2;1
52;11;1;2;2;234;2;2;3;17;nov;255;1;-1;0;1;1
29;3;3;3;2;1374;2;2;3;17;nov;309;3;208;4;4;1
42;4;1;4;2;2187;1;2;3;17;nov;525;3;-1;0;1;1
53;11;1;2;2;163;1;1;3;24;nov;108;1;-1;0;1;2
52;5;1;1;2;2337;1;2;3;24;nov;190;3;91;11;3;2
37;4;1;4;2;0;2;2;3;24;nov;187;2;-1;0;1;2
61;1;2;4;2;89;2;2;3;24;nov;141;2;95;2;2;2
38;4;3;2;2;293;2;1;3;24;nov;166;2;-1;0;1;2
70;10;1;3;2;3230;2;2;3;24;nov;112;1;-1;0;1;2
24;8;3;3;2;1033;1;2;3;24;nov;283;1;-1;0;1;2
20;7;3;2;2;215;2;2;3;24;nov;325;1;95;5;4;1
42;4;1;3;2;5310;1;2;3;25;nov;968;2;97;4;4;1
49;4;1;4;2;2187;2;2;3;25;nov;92;2;-1;0;1;2
27;11;3;4;2;11862;2;2;3;25;nov;285;2;97;7;4;1
30;4;3;4;2;265;2;2;3;25;nov;295;1;93;3;4;2
23;7;3;2;2;922;2;2;3;25;nov;242;1;85;8;3;2
36;1;1;4;2;0;2;2;3;25;nov;106;1;205;2;2;2
61;11;1;3;2;2282;2;2;3;25;nov;1092;1;-1;0;1;2
51;1;1;2;2;1216;2;2;3;25;nov;421;1;-1;0;1;2
33;4;1;4;2;334;2;2;3;25;nov;87;1;-1;0;1;2
31;4;3;4;2;9421;2;2;3;25;nov;372;1;-1;0;1;1
39;11;1;2;2;1820;2;2;3;25;nov;103;1;-1;0;1;2
53;11;1;2;2;65;2;2;3;25;nov;99;1;92;2;3;2
31;1;3;2;2;4198;2;2;3;25;nov;234;1;-1;0;1;1
38;4;1;1;2;3576;2;2;3;25;nov;349;2;183;1;4;1
28;7;3;2;2;1925;2;2;3;25;nov;487;1;97;2;3;1
38;11;1;2;2;6728;2;2;3;25;nov;232;1;96;4;4;1
72;10;1;2;2;1129;2;2;3;25;nov;208;1;91;1;4;1
37;4;1;4;2;4842;1;2;3;25;nov;170;1;-1;0;1;2
29;1;3;2;2;265;1;2;3;25;nov;414;1;184;1;3;1
34;1;1;4;2;69;2;1;3;25;nov;296;1;205;2;3;1
64;10;2;3;2;1840;2;2;3;25;nov;237;1;85;4;2;2
61;10;2;3;2;3624;2;2;3;25;nov;342;1;-1;0;1;1
27;8;3;4;2;567;2;2;3;25;nov;238;2;184;1;4;1
46;5;1;2;2;38;2;2;3;25;nov;541;1;-1;0;1;1
57;8;2;3;2;1299;2;2;3;27;nov;142;2;-1;0;1;2
52;8;1;2;2;1797;1;2;3;27;nov;92;2;99;1;3;2
77;10;1;3;2;680;2;2;2;27;nov;341;4;94;3;3;2
53;11;1;2;2;1982;1;1;3;27;nov;160;1;-1;0;1;1
83;10;2;3;2;20;2;2;3;27;nov;65;3;-1;0;1;2
35;11;3;2;2;204;1;2;3;30;nov;110;3;189;1;4;2
58;11;1;2;2;3399;2;2;2;30;nov;1628;2;188;8;4;1
46;11;1;4;2;31630;2;2;3;30;nov;448;2;214;1;3;2
63;3;1;3;2;0;2;2;2;30;nov;337;3;-1;0;1;2
58;10;1;3;2;4007;2;2;3;30;nov;598;4;-1;0;1;2
51;11;1;4;2;2506;2;2;3;30;nov;210;3;-1;0;1;2
25;7;3;2;2;304;2;2;3;30;nov;152;1;188;2;4;2
66;4;1;1;2;2149;1;2;3;30;nov;151;6;103;4;2;2
45;1;1;1;2;2033;2;2;3;30;nov;123;1;186;4;3;2
22;7;3;4;2;691;2;2;3;30;nov;260;5;103;1;4;1
32;6;1;2;2;390;2;2;3;30;nov;152;1;-1;0;1;2
33;11;1;4;2;8023;2;2;3;30;nov;107;1;105;3;3;2
28;1;3;2;2;520;1;2;3;30;nov;113;1;168;1;3;2
28;1;1;2;2;330;2;2;3;2;dec;357;1;188;3;2;1
31;11;1;2;2;318;2;2;3;2;dec;310;1;-1;0;1;1
26;8;3;4;2;644;2;2;3;2;dec;346;1;-1;0;1;1
60;10;2;4;2;4;1;2;3;2;dec;415;1;190;5;3;1
44;2;3;1;2;18881;2;2;3;2;dec;187;2;-1;0;1;2
29;11;3;2;2;1165;2;2;3;3;dec;244;2;184;1;4;1
32;4;3;4;2;84;2;2;2;3;dec;37;1;-1;0;1;2
36;1;2;4;2;4708;2;2;3;3;dec;284;1;171;1;3;1
68;10;1;4;2;2820;2;2;3;3;dec;154;1;97;2;3;1
48;4;1;4;2;1147;2;2;3;3;dec;155;1;120;3;4;1
53;3;1;3;2;980;1;2;3;3;dec;352;1;-1;0;1;1
27;8;3;2;2;-46;1;2;3;3;dec;97;3;199;8;2;2
39;12;1;2;2;323;2;2;3;3;dec;1804;3;182;3;2;2
39;11;1;2;2;2983;2;2;3;3;dec;472;1;-1;0;1;1
61;5;1;3;2;175;2;2;2;3;dec;237;1;-1;0;1;2
25;7;3;4;2;1189;2;2;3;3;dec;110;1;183;1;4;2
28;12;3;2;2;339;2;2;3;3;dec;350;1;182;1;4;1
29;5;3;4;2;19;2;2;3;3;dec;274;1;230;1;4;1
72;10;1;1;2;1940;2;2;2;4;dec;705;2;-1;0;1;1
29;4;3;4;2;1445;2;2;3;4;dec;271;2;-1;0;1;1
26;7;3;4;2;294;2;2;3;4;dec;208;2;-1;0;1;1
49;4;1;4;2;5887;2;2;3;4;dec;439;3;185;5;4;1
42;8;1;2;2;2913;2;2;3;4;dec;127;2;184;2;4;2
43;4;3;4;2;11891;2;2;3;4;dec;821;5;242;1;4;1
31;7;3;1;2;988;2;2;3;4;dec;377;5;191;11;2;2
33;11;1;2;2;711;2;2;3;4;dec;78;2;-1;0;1;2
69;10;2;2;2;344;2;2;3;4;dec;55;2;-1;0;1;2
28;7;3;1;2;78;2;2;3;4;dec;232;3;310;2;3;1
44;1;3;2;2;733;1;2;3;4;dec;360;2;105;5;4;1
73;10;2;3;2;5028;2;2;3;4;dec;696;10;-1;0;1;1
58;1;3;2;2;2223;2;2;3;4;dec;1139;2;114;1;4;2
27;7;3;1;2;3511;2;2;3;4;dec;300;3;-1;0;1;2
27;7;3;2;2;91;2;2;2;4;dec;157;6;95;37;2;2
38;12;1;2;2;5000;2;2;3;4;dec;720;5;536;5;3;2
39;4;1;4;2;481;2;2;3;7;dec;929;5;189;1;2;1
61;4;1;4;2;0;1;1;3;7;dec;85;2;-1;0;1;2
31;1;1;2;2;389;1;2;3;7;dec;69;1;185;2;3;2
42;1;3;2;2;684;2;2;3;7;dec;163;1;186;1;4;2
42;4;1;4;2;144;2;2;3;7;dec;143;1;283;3;3;2
64;10;1;2;2;1220;2;2;3;7;dec;138;1;-1;0;1;2
61;10;2;2;2;1761;2;2;3;7;dec;334;3;-1;0;1;2
45;11;1;2;2;0;1;2;3;7;dec;344;1;-1;0;1;1
61;10;1;3;2;103;2;2;3;7;dec;292;1;-1;0;1;2
34;9;3;2;2;360;1;2;3;7;dec;371;1;-1;0;1;2
32;1;3;2;2;8626;2;2;3;7;dec;200;1;196;2;3;2
25;8;3;2;2;1163;2;2;3;7;dec;262;3;-1;0;1;2
29;1;3;4;2;135;2;2;3;7;dec;248;1;-1;0;1;2
81;10;1;2;2;93;2;2;3;7;dec;164;1;-1;0;1;2
29;7;3;2;2;314;2;2;3;7;dec;415;2;116;4;3;1
51;1;1;2;2;241;2;2;3;7;dec;308;2;-1;0;1;1
72;10;1;1;2;413;2;2;2;7;dec;358;6;-1;0;1;2
80;10;1;2;2;462;2;2;3;7;dec;127;2;-1;0;1;2
52;6;1;3;2;657;2;2;2;7;dec;91;2;217;1;2;2
38;6;2;2;2;1190;1;2;3;7;dec;347;4;186;5;4;2
31;11;1;2;2;684;1;2;3;7;dec;620;3;-1;0;1;1
30;7;3;2;2;1681;2;2;3;7;dec;329;2;-1;0;1;1
22;7;3;2;2;120;2;2;3;7;dec;245;5;-1;0;1;2
50;1;1;2;2;10250;1;2;3;7;dec;254;3;385;2;2;1
29;11;3;4;2;2489;1;2;3;7;dec;1002;3;283;2;4;2
42;4;1;4;2;254;2;2;3;9;dec;288;7;183;4;4;1
37;1;1;2;2;0;1;2;3;9;dec;179;1;190;1;4;1
34;4;1;4;2;250;2;2;3;9;dec;787;1;188;8;2;2
24;7;3;2;2;1847;2;2;3;9;dec;390;1;-1;0;1;2
53;8;3;2;2;1442;2;2;2;9;dec;137;8;188;2;2;2
30;4;1;4;2;1077;2;2;3;9;dec;124;1;-1;0;1;2
27;4;3;4;2;1623;2;2;3;9;dec;161;1;190;1;4;2
34;11;1;2;2;294;1;2;3;9;dec;265;1;184;3;4;1
49;11;1;2;2;307;2;2;3;9;dec;854;1;-1;0;1;1
59;3;1;2;2;957;2;2;3;9;dec;479;2;-1;0;1;1
80;10;1;3;2;155;2;2;2;9;dec;343;2;-1;0;1;1
86;10;3;2;2;614;2;2;2;9;dec;595;1;-1;0;1;1
69;10;1;1;2;426;2;2;2;9;dec;395;1;-1;0;1;1
79;10;1;2;2;8304;2;2;3;9;dec;456;2;275;9;4;1
71;10;1;2;2;91;2;2;2;9;dec;87;6;-1;0;1;2
57;10;2;3;2;698;2;2;2;9;dec;135;3;191;2;3;2
35;11;1;2;2;13658;1;2;2;9;dec;220;2;-1;0;1;2
41;3;1;2;2;1077;1;1;2;9;dec;207;3;387;2;3;1
36;12;1;2;2;4721;2;2;3;9;dec;149;3;-1;0;1;1
49;4;1;4;2;395;2;2;3;10;dec;336;5;-1;0;1;1
69;10;1;2;2;3588;1;2;3;10;dec;429;1;-1;0;1;1
66;10;1;1;2;2540;2;2;2;10;dec;441;2;156;1;2;1
61;10;1;3;2;421;2;2;3;10;dec;112;2;-1;0;1;2
32;4;2;4;2;883;1;2;3;10;dec;798;1;185;5;2;1
28;4;3;4;2;1351;2;2;3;10;dec;267;1;-1;0;1;2
47;4;3;4;2;4402;2;2;2;10;dec;805;1;190;1;2;1
22;7;3;4;2;1258;2;2;3;10;dec;182;1;156;1;3;2
57;4;1;4;2;1016;2;2;2;10;dec;208;1;-1;0;1;2
58;4;1;4;2;256;2;2;3;10;dec;422;1;188;3;4;1
64;10;1;3;2;43;2;2;3;10;dec;232;1;-1;0;1;1
54;4;2;4;2;380;2;1;3;10;dec;501;1;188;2;4;2
45;4;1;4;2;1788;2;2;3;10;dec;364;1;191;4;3;2
72;10;1;3;2;3856;2;2;3;10;dec;582;4;115;1;2;1
30;12;1;2;2;517;2;2;3;11;dec;141;2;-1;0;1;1
79;10;1;3;2;3025;2;2;3;11;dec;166;3;126;3;2;1
40;4;3;4;2;3797;2;2;3;14;dec;263;1;195;2;3;2
30;11;1;2;2;2326;2;2;3;14;dec;420;1;175;2;3;1
41;9;3;4;2;10346;2;2;3;14;dec;352;1;182;3;4;2
35;4;1;4;2;3402;2;2;3;14;dec;269;1;194;2;3;2
19;7;3;2;2;526;2;2;3;14;dec;122;3;-1;0;1;2
57;11;1;3;2;592;2;1;2;14;dec;88;6;193;5;2;2
30;11;3;4;2;1070;2;2;3;14;dec;446;2;-1;0;1;2
36;4;1;4;2;925;2;2;3;14;dec;321;3;189;4;4;1
64;5;1;3;2;67;2;2;2;14;dec;86;2;111;1;3;2
53;6;1;4;2;1961;2;2;3;15;dec;351;1;-1;0;1;1
87;10;1;2;2;433;2;2;2;15;dec;150;1;-1;0;1;2
53;1;1;2;2;1796;2;2;2;15;dec;476;1;193;1;3;1
34;4;1;4;2;2037;2;2;3;15;dec;324;2;-1;0;1;1
29;7;3;2;2;459;2;2;3;15;dec;279;3;189;19;2;1
26;12;3;4;2;12;2;2;3;15;dec;72;4;186;6;4;2
29;4;3;4;2;572;2;2;3;16;dec;314;1;195;1;4;1
45;11;1;4;2;115;2;2;3;16;dec;147;1;194;1;2;2
43;3;1;2;2;775;2;2;3;16;dec;325;1;124;2;3;2
81;10;2;2;2;452;2;2;2;16;dec;443;1;-1;0;1;1
57;10;1;2;2;5313;2;2;3;16;dec;283;2;196;1;4;1
72;10;1;2;2;1533;2;2;3;16;dec;546;2;-1;0;1;1
46;4;1;4;2;0;1;2;3;17;dec;155;1;199;2;3;2
47;11;1;2;2;0;1;2;3;17;dec;97;1;231;2;3;2
62;10;1;4;2;0;2;2;3;17;dec;188;2;-1;0;1;2
56;10;1;2;2;393;2;1;3;17;dec;103;1;206;1;3;2
59;4;1;3;2;8334;2;2;3;17;dec;141;4;182;2;2;2
67;10;1;3;2;258;2;2;3;17;dec;221;1;-1;0;1;2
28;8;3;2;2;1705;2;2;3;17;dec;412;2;-1;0;1;1
34;12;1;2;2;1337;2;2;3;17;dec;330;2;127;3;4;1
57;4;2;1;2;2986;2;2;3;17;dec;222;2;231;1;3;1
52;11;1;2;2;195;1;2;3;17;dec;110;2;205;3;3;2
66;5;1;3;2;1230;2;2;3;17;dec;726;3;-1;0;1;1
32;1;1;2;2;35;2;2;3;17;dec;324;3;126;3;4;1
31;4;3;4;2;596;2;2;3;17;dec;184;6;196;2;3;2
51;8;1;2;2;955;2;1;3;17;dec;221;3;-1;0;1;1
27;7;3;2;2;538;2;2;3;18;dec;170;4;197;2;4;1
29;12;1;2;2;399;2;2;3;18;dec;454;6;199;1;3;2
50;4;1;4;2;5108;1;2;3;18;dec;406;1;182;2;3;1
30;11;1;4;2;1307;2;2;3;18;dec;248;6;-1;0;1;2
30;4;3;4;2;102;1;2;3;18;dec;364;3;-1;0;1;1
31;7;3;1;2;2347;2;2;3;18;dec;180;2;-1;0;1;2
57;10;1;2;2;1841;2;2;3;18;dec;127;2;196;1;4;2
75;10;2;2;2;1341;2;2;3;18;dec;415;7;-1;0;1;1
60;11;1;2;2;294;2;2;2;18;dec;104;5;198;4;4;2
44;8;1;2;2;1025;1;2;3;21;dec;116;2;202;1;3;2
50;12;1;2;2;320;2;2;2;21;dec;294;3;315;4;4;1
44;1;1;2;2;132;2;2;3;21;dec;103;5;124;4;4;2
39;3;3;2;2;804;2;2;3;21;dec;193;8;203;1;4;2
32;1;3;2;2;131;1;2;3;21;dec;322;1;189;1;4;1
59;10;1;3;2;2074;2;2;3;21;dec;467;1;186;2;4;1
68;10;1;2;2;1443;2;2;2;21;dec;2062;2;257;1;4;1
31;11;1;4;2;3338;1;2;3;21;dec;264;2;-1;0;1;1
40;1;3;2;2;782;1;2;3;21;dec;94;5;202;17;3;2
34;1;3;2;2;303;2;2;3;21;dec;94;3;200;6;4;2
64;9;1;4;2;661;2;2;3;21;dec;367;2;294;2;3;1
49;11;1;2;2;905;2;2;3;21;dec;385;7;131;2;3;2
54;4;2;4;2;12018;1;2;3;21;dec;267;2;-1;0;1;1
30;3;2;2;2;7105;2;2;3;22;dec;321;2;-1;0;1;1
60;1;1;2;2;3735;2;2;3;22;dec;190;1;188;9;4;1
33;4;1;4;2;812;2;2;3;22;dec;396;1;-1;0;1;2
35;4;3;4;2;538;2;2;3;22;dec;410;3;165;2;2;1
72;10;1;3;2;4657;2;2;3;22;dec;305;3;309;5;4;1
37;11;1;2;2;6963;1;2;3;22;dec;158;2;-1;0;1;2
30;8;1;3;2;5;2;2;3;23;dec;282;1;203;1;4;1
25;7;3;1;2;10788;2;2;3;23;dec;102;2;210;2;2;2
32;11;1;4;2;593;2;2;3;23;dec;140;2;201;2;2;2
52;3;2;2;2;230;2;2;3;24;dec;422;2;-1;0;1;1
48;9;1;2;2;1559;2;2;3;24;dec;520;3;133;3;3;2
59;4;1;4;2;2764;2;2;3;24;dec;237;1;206;2;3;2
47;4;1;4;2;1122;2;2;3;24;dec;956;1;-1;0;1;2
43;12;1;4;2;4216;2;2;3;24;dec;150;2;195;2;4;1
49;5;1;2;2;3570;2;2;3;24;dec;62;3;202;2;3;2
32;4;3;4;2;623;2;2;2;24;dec;273;1;203;1;3;2
33;4;1;4;2;1808;2;2;3;28;dec;250;3;-1;0;1;1
84;10;1;2;2;81204;2;2;2;28;dec;679;1;313;2;2;1
26;8;3;2;2;3145;2;2;3;28;dec;1141;1;209;1;2;1
33;1;3;4;2;102;2;2;3;28;dec;83;4;-1;0;1;2
47;11;1;2;2;3519;2;1;3;28;dec;193;1;220;1;3;2
70;10;2;3;2;828;2;2;3;28;dec;433;1;-1;0;1;2
38;9;1;2;2;854;1;1;3;28;dec;112;2;-1;0;1;2
43;4;1;4;2;3518;2;2;3;28;dec;206;2;196;2;4;1
39;11;3;4;2;25;1;2;3;28;dec;315;1;210;2;4;1
27;12;3;2;2;1347;2;2;2;28;dec;824;1;193;11;4;1
25;11;1;4;2;2551;2;2;3;28;dec;400;3;-1;0;1;1
36;12;3;2;2;23;1;2;3;28;dec;256;1;-1;0;1;2
28;4;3;4;2;1840;2;2;3;28;dec;1472;1;143;10;2;2
35;11;3;4;2;7546;1;2;3;28;dec;137;1;122;3;3;2
38;1;1;2;2;11303;2;2;3;28;dec;473;2;216;2;3;1
44;4;1;1;2;2724;2;2;3;28;dec;893;1;-1;0;1;1
78;10;2;3;2;4917;2;2;3;29;dec;195;2;-1;0;1;2
89;10;2;3;2;1323;2;2;2;29;dec;207;4;189;1;2;2
20;7;3;1;2;755;2;2;3;29;dec;284;1;-1;0;1;1
32;4;3;4;2;718;1;2;3;29;dec;155;1;197;1;4;1
32;12;1;2;2;914;2;2;3;29;dec;434;1;197;1;4;2
23;12;3;2;2;870;2;2;3;29;dec;296;1;176;4;4;1
35;3;1;2;2;978;2;2;3;29;dec;1370;3;209;3;4;1
30;9;3;4;2;916;2;2;3;29;dec;449;2;-1;0;1;1
27;1;1;2;2;1595;2;2;3;29;dec;196;2;197;2;4;1
72;10;1;3;2;0;2;2;3;29;dec;215;2;-1;0;1;2
36;11;1;4;2;629;1;1;3;29;dec;109;1;246;1;3;2
34;4;3;4;2;2561;2;2;3;29;dec;554;1;-1;0;1;2
61;4;1;2;2;544;2;2;3;29;dec;63;3;200;9;4;1
30;4;3;4;2;2907;1;2;3;30;dec;146;2;218;1;3;2
46;4;2;4;2;461;2;2;3;30;dec;369;2;-1;0;1;1
30;5;3;4;2;3185;1;2;3;30;dec;158;3;-1;0;1;2
40;1;1;2;2;3126;1;2;3;30;dec;110;3;232;2;3;2
32;11;1;1;2;14533;2;2;3;31;dec;646;3;198;2;4;2
38;8;1;2;2;863;2;2;1;6;jan;78;1;-1;0;1;2
29;12;3;2;2;814;2;2;1;6;jan;54;1;-1;0;1;2
51;11;2;4;2;363;1;2;1;7;jan;7;1;-1;0;1;2
33;1;2;2;2;212;1;2;1;7;jan;23;1;-1;0;1;2
45;3;1;2;2;891;1;2;1;7;jan;118;1;-1;0;1;1
40;1;2;2;2;212;2;2;1;7;jan;176;1;-1;0;1;2
50;6;2;4;2;315;2;2;3;8;jan;249;1;119;1;3;2
27;4;3;2;2;843;2;2;3;8;jan;187;1;-1;0;1;1
27;12;3;2;2;302;2;2;3;8;jan;151;1;189;1;4;2
70;10;1;3;2;2795;2;2;3;8;jan;301;2;-1;0;1;1
27;4;3;4;2;8;2;2;2;8;jan;176;2;-1;0;1;2
25;11;3;2;2;139;2;1;3;11;jan;202;1;91;1;4;1
57;10;1;2;2;1044;2;2;2;11;jan;585;1;192;2;4;1
55;1;1;2;2;1633;2;2;3;11;jan;210;1;192;2;4;1
33;4;1;4;2;6513;1;2;3;11;jan;170;1;343;1;2;1
29;12;3;2;2;102;2;2;3;11;jan;111;1;210;4;3;2
73;10;1;3;2;1388;2;2;2;11;jan;767;2;83;1;4;1
70;10;1;3;2;3230;2;2;3;11;jan;300;2;48;1;3;2
50;4;3;4;2;486;2;1;1;11;jan;28;1;-1;0;1;2
36;4;1;4;2;93;2;2;3;11;jan;102;3;96;4;2;2
35;11;3;2;2;4645;1;2;3;11;jan;502;3;270;40;2;2
67;10;1;3;2;1430;2;2;3;11;jan;499;2;91;3;3;1
35;4;1;4;2;323;2;2;3;11;jan;261;2;-1;0;1;1
65;4;1;4;2;1097;2;2;3;12;jan;131;1;196;1;2;2
29;1;3;4;2;14;2;2;3;12;jan;106;1;105;2;3;2
65;2;1;1;2;300;2;2;3;12;jan;105;1;-1;0;1;2
67;10;1;3;2;585;2;2;3;12;jan;164;1;148;1;3;2
53;1;2;4;2;0;1;1;3;12;jan;171;1;64;6;2;2
85;10;1;1;2;1934;2;2;2;12;jan;140;1;-1;0;1;2
34;3;3;2;2;15;2;2;3;12;jan;377;1;-1;0;1;1
47;12;2;4;2;1639;2;2;3;12;jan;349;1;-1;0;1;1
38;9;2;4;2;6447;2;2;3;12;jan;296;1;-1;0;1;2
66;9;1;4;2;147;2;2;2;12;jan;411;1;-1;0;1;1
31;11;3;2;2;2544;2;2;3;12;jan;229;1;279;2;4;1
66;10;3;4;2;0;2;2;3;12;jan;105;1;92;2;3;2
25;11;3;2;2;4859;2;2;3;12;jan;227;1;-1;0;1;1
28;12;3;2;2;168;2;2;3;12;jan;387;1;194;1;2;1
